SAAM Person,URI in SAAM,URI in DBPedia,URI found by karma,matched, ,No.1,No.2,No.3,No.4,No.5 ,,,
http://americanart.si.edu/saam/Person_4608,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4608,,http://dbpedia.org/resource/Andrew_J._Offutt,0.03644042, not same," [0.03644042]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1932 | 1934) 	(0.85714287|0.99997610== Andrew J. Stasik | Andrew J. Offutt) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87356323|0.99997610== Andrew J. Stasik | Andrew J. Shapiro) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Andrew Stasik | Andrew Startin) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85714287|0.99997610== Andrew J. Stasik | Andrew J Newman) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85057473|0.99997610== Andrew J. Stasik | Andrew J. Lederer) ",,,
http://americanart.si.edu/saam/Person_5209,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5209,,http://dbpedia.org/resource/Sandy_Wann,0.03644042, not same," [0.03644042]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1942 | 1940) 	(0.85000002|0.99997610== Sandy Walker | Sandy Wann) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92857146|0.99999280== Sandy Walker | Andy Walker) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1942 | ----) 	(0.92857146|0.99999280== Sandy Walker | Andy Walker) ",,,,,
http://americanart.si.edu/saam/Person_7284,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7284,,http://dbpedia.org/resource/Alex_Hay,0.03599693, not same," [0.03599693]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1930 | 1933) 	(1.00000000|0.99999930== Alex Hay | Alex Hay) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.96875000|0.99999670== Alex Hay | Alex Hayes) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90789473|0.99999280== Alex Hay | Alexander Hay) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Alex Hay | Alex) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87500000|0.99997610== Alex Hay | Alex Haija) ",,,
http://americanart.si.edu/saam/Person_3150,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3150,,http://dbpedia.org/resource/Alexander_Spence_(soldier),0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1903 | 1906) 	(0.87500000|0.99997610== Alexander S. Masley | Alexander Spence) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91379309|0.99999280== Alexander Masley | Alexander Isley) "," [0.00172304]	(0.00000000|0.03772000== 1996 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92753625|0.99999280== Alexander Masley | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92753625|0.99999280== Alexander Masley | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91935480|0.99999280== Alexander Masley | Alexander Masters) ",,,
http://americanart.si.edu/saam/Person_931,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_931,,http://dbpedia.org/resource/Allen_Cohen_(poet),0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1943 | 1940) 	(0.86842108|0.99997610== Alan Cohen | Allen Cohen) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.97368419|0.99999670== Alan Cohen | Allan Cohen) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85294116|0.99997610== Alan Cohen | Alan Conn) ",,,,,
http://americanart.si.edu/saam/Person_117,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_117,,http://dbpedia.org/resource/Abraham_Manie_Adelstein,0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1913 | 1916) 	(0.89393938|0.99997610== M. A. Mecklem | A M Adelstein) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90740740|0.99999280== M. A. Mecklem | A. M. Abaza) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88333333|0.99997610== M. A. Mecklem | A. M. Ebright) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88596487|0.99997610== M. A. Mecklem | A.M. Davies) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88333333|0.99997610== M. A. Mecklem | A M Mubarak) ",,,
http://americanart.si.edu/saam/Person_7074,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7074,,http://dbpedia.org/resource/%C3%81ngel_Rodr%C3%ADguez_Lozano,0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1955 | 1952) 	(0.88000000|0.99997610== Angel Rodriguez-Diaz | Angel Rodriguez Lozano) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.96212125|0.99999670== Angel Rodriguez-Diaz | Angel Rodriguez) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88000000|0.99997610== Angel Rodriguez-Diaz | Angel Manuel Rodriguez) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89393938|0.99997610== Angel Rodriguez-Diaz | Angel Rodrigues) ",,,,
http://americanart.si.edu/saam/Person_5884,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5884,,http://dbpedia.org/resource/Alan_Smith_(cricketer),0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1933 | 1936) 	(0.86842108|0.99997610== Alvin Smith | Alan Smith) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92647058|0.99999280== Alvin Smith | Al Smith) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86842108|0.99997610== Alvin Smith | Alan Smith) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85000002|0.99997610== Alvin Smith | Allan Smith) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86842108|0.99997610== Alvin Smith | Alan Smith) ",,,
http://americanart.si.edu/saam/Person_1923,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1923,,http://dbpedia.org/resource/Albert_Gregory,0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1914 | 1917) 	(0.87500000|0.99997610== Albert Green | Albert Gregory) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(1.00000000|0.99999789== Albert Green | Albert Green) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1914 | ----) 	(0.91666669|0.99999280== Albert Green | Al Green) ",,,,,
http://americanart.si.edu/saam/Person_3124,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3124,,http://dbpedia.org/resource/Arthur_Marshall_(footballer),0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1884 | 1881) 	(0.85806453|0.99997610== Arthur A. Marschner | Arthur Marshall) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88571429|0.99997610== Arthur A. Marschner | Arthur Marsh) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Arthur A. Marschner | Arthur Masters) "," [0.00172301]	(0.00000000|0.03772000== 1950 | ----) 	(0.00000000|0.04568000== 1884 | ----) 	(0.85714287|0.99997610== Arthur A. Marschner | Arthur Mayne) ",,,,
http://americanart.si.edu/saam/Person_18306,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_18306,,http://dbpedia.org/resource/Alfredo_Co,0.03599609, not same," [0.03599609]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1952 | 1949) 	(0.86363637|0.99997610== Alfredo Ceibal | Alfredo Co) ",,,,,,,
http://americanart.si.edu/saam/Person_4195,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4195,,http://dbpedia.org/resource/Alexander_Russo,0.00172305, not same," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98823529|0.99999780== Alexander Peter Russo | Alexander Russo) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87272727|0.99997610== Alexander Peter Russo | Alexander Ross) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88000000|0.99997610== Alexander Peter Russo | Alexander Petrov) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85714287|0.99997610== Alexander Peter Russo | Alexander and Peter Graham) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87272727|0.99997610== Alexander Peter Russo | Alexander Ross) ",,,
http://americanart.si.edu/saam/Person_4658,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4658,,http://dbpedia.org/resource/Ann_Stock,0.00172305, not same," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98684210|0.99999780== Ann Stockton | Ann Stock) ",,,,,,,
http://americanart.si.edu/saam/Person_1517,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1517,,http://dbpedia.org/resource/Alan_Fenton,0.00172305, not same," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(1.00000000|0.99999930== Alan Fenton | Alan Fenton) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85454547|0.99997610== Alan D. Fenton | Alan Dutton) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85454547|0.99997610== Alan D. Fenton | Alan Dupont) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85454547|0.99997610== Alan D. Fenton | Alan Dayton) ",,,,
http://americanart.si.edu/saam/Person_3464,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3464,,http://dbpedia.org/resource/Arthur_Murphy_(broadcaster),0.00172305, not same," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(1.00000000|0.99999859== Arthur Murphy | Arthur Murphy) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98461539|0.99999780== Arthur Murphy | Arthur W. Murphy) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88888890|0.99997610== Arthur G. Murphy | Arthur G Brown) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1906 | ----) 	(0.87356323|0.99997610== Arthur G. Murphy | Arthur G. Hubbard) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86363637|0.99997610== Arthur Murphy | Arthur Meen) ",,,
http://americanart.si.edu/saam/Person_29542,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_29542,,http://dbpedia.org/resource/Arthur_L._Hammond,0.00172305, not same," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98571426|0.99999780== Arthur Hammond | Arthur L. Hammond) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87037039|0.99997610== Arthur Hammond | Arthur Hamilton) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Arthur Hammond | Arthur Hanlon) ",,,,,
http://americanart.si.edu/saam/Person_5241,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5241,,http://dbpedia.org/resource/Andrew_Warren,0.00172305, not same," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1823 | ----) 	(1.00000000|0.99999894== Andrew W. Warren | Andrew Warren) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.95679009|0.99999670== Andrew W. Warren | Andrew W. Smith) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.95977008|0.99999670== Andrew W. Warren | Andrew W. Marlowe) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1823 | ----) 	(0.95679009|0.99999670== Andrew W. Warren | Andrew W. Lewis) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.94736844|0.99999280== A. W. Warren | Andy Warren) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Alexander Bogardy | Alexander Bower) ",,
http://americanart.si.edu/saam/Person_2728,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2728,,http://dbpedia.org/resource/Alexander_son_of_Jesse_of_Kartli,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== 1972 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Kruse | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Kruse | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Kruse | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Kruse | Alexander) ",,,,
http://americanart.si.edu/saam/Person_572,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_572,,http://dbpedia.org/resource/Allan_Bridge,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909088|0.99999280== Allen Bridge | Allan Bridge) ",,,,,,,
http://americanart.si.edu/saam/Person_5807,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5807,,http://dbpedia.org/resource/Adrian_Lowe,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909088|0.99999280== Adrian Lozano | Adrian Lowe) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90196079|0.99999280== Adrian Lozano | Adrian) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85000002|0.99997610== Adrian Lozano | Adrian II) ",,,,,
http://americanart.si.edu/saam/Person_694,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_694,,http://dbpedia.org/resource/Andrew_M._Butler,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.95238096|0.99999670== Andrew R. Butler | Andrew M. Butler) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85714287|0.99997610== Andrew R. Butler | Andrew R. George) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87179488|0.99997610== Andrew R. Butler | Andrew R Crow) ",,,,,
http://americanart.si.edu/saam/Person_29441,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_29441,,http://dbpedia.org/resource/Alexander_Rosenberg,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.94354838|0.99999280== Alex Rosenberg | Alexander Rosenberg) ",,,,,,,
http://americanart.si.edu/saam/Person_2912,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2912,,http://dbpedia.org/resource/Allen_Arthur,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.95714283|0.99999670== Arthur Allen Lewis | Allen Arthur) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92647058|0.99999280== Allen Lewis | Al Lewis) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86842108|0.99997610== Allen Lewis | Alex Lewis) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86842108|0.99997610== Allen Lewis | Alun Lewis) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85000002|0.99997610== Allen Lewis | Allie Lewis) ",,,
http://americanart.si.edu/saam/Person_3853,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3853,,http://dbpedia.org/resource/Albert_Piette,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91666663|0.99999280== Albert Potter | Albert Piette) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Albert Potter | A. B. Potter) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89999998|0.99997610== Albert Potter | Albert Pothier) ",,," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85057473|0.99997610== Andrew J. Russell | Andrew J. Moonen) ",,
http://americanart.si.edu/saam/Person_4881,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4881,,http://dbpedia.org/resource/Alwyn_Scott,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.94814813|0.99999280== Alwyn Scott Turner | Alwyn Scott) ",,,,,,,
http://americanart.si.edu/saam/Person_27964,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_27964,,http://dbpedia.org/resource/Andy_C,0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91666669|0.99999280== Andy Cadman | Andy C) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85000002|0.99997610== Andy Cadman | Andy Cadiff) ",,,,,,
http://americanart.si.edu/saam/Person_4073,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4073,,http://dbpedia.org/resource/Alex_Robertson_(footballer),0.00172304, not same," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.95967740|0.99999670== Alexander Robertson | Alex Robertson) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88709676|0.99997610== Alexander Robertson | Alexander Ross) "," [0.00172301]	(0.00000000|0.03772000== 1841 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89743590|0.99997610== Alexander Robertson | Alexander) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86111110|0.99997610== Alexander Robertson | Alexander Rosenberg) "," [0.00172301]	(0.00000000|0.03772000== 1841 | ----) 	(0.00000000|0.04568000== 1772 | ----) 	(0.85714287|0.99997610== Alexander Robertson | Alexander I) ",,,
